array_index,pair_key,donor_smiles,acceptor_smiles,PCE,n_source_records,PCE_min,PCE_max,aggregation_rule,donor_scaffold,acceptor_scaffold,pair_scaffold_key
189,ClC(C=C1C(C2=C3SC(C4=CC=C(S4)C(C5=NN(N=C65)CC(CCCCCC)CCCCCCCC)=C(OC)C(OC)=C6C7=CC=C(C)S7)=C2)=C8SC(C)=CC8=C3C9=CC(Cl)=C(S9)CC)=C(S1)CC||O=C(/C(S/1)=C\C(C2=NN(N=C32)CCCCCCCC)=CC=C3C4=CC5=C(S4)C6=CC7=C(C=C6C5(C8=CC=C(C=C8)CCCCCC)C9=CC=C(C=C9)CCCCCC)C(SC(C(C%10=NN(CCCCCCCC)N=C%11%10)=CC=C%11/C=C%12S/C(N(C\%12=O)CC%13=CC=CC=C%13)=C(C#N)/C#N)=C%14)=C%14C7(C%15=CC=C(CCCCCC)C=C%15)C%16=CC=C(CCCCCC)C=C%16)N(CC%17=CC=CC=C%17)C1=C(C#N)/C#N,ClC(C=C1C(C2=C3SC(C4=CC=C(S4)C(C5=NN(N=C65)CC(CCCCCC)CCCCCCCC)=C(OC)C(OC)=C6C7=CC=C(C)S7)=C2)=C8SC(C)=CC8=C3C9=CC(Cl)=C(S9)CC)=C(S1)CC,O=C(/C(S/1)=C\C(C2=NN(N=C32)CCCCCCCC)=CC=C3C4=CC5=C(S4)C6=CC7=C(C=C6C5(C8=CC=C(C=C8)CCCCCC)C9=CC=C(C=C9)CCCCCC)C(SC(C(C%10=NN(CCCCCCCC)N=C%11%10)=CC=C%11/C=C%12S/C(N(C\%12=O)CC%13=CC=CC=C%13)=C(C#N)/C#N)=C%14)=C%14C7(C%15=CC=C(CCCCCC)C=C%15)C%16=CC=C(CCCCCC)C=C%16)N(CC%17=CC=CC=C%17)C1=C(C#N)/C#N,7.4,1,7.4,7.4,maximum,c1csc(-c2ccc(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)c3n[nH]nc23)c1,C=c1sc(=Cc2ccc(-c3cc4c(s3)-c3cc5c(cc3C4(c3ccccc3)c3ccccc3)-c3sc(-c4ccc(C=c6sc(=C)n(Cc7ccccc7)c6=O)c6n[nH]nc46)cc3C5(c3ccccc3)c3ccccc3)c3n[nH]nc23)c(=O)n1Cc1ccccc1,c1csc(-c2ccc(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)c3n[nH]nc23)c1||C=c1sc(=Cc2ccc(-c3cc4c(s3)-c3cc5c(cc3C4(c3ccccc3)c3ccccc3)-c3sc(-c4ccc(C=c6sc(=C)n(Cc7ccccc7)c6=O)c6n[nH]nc46)cc3C5(c3ccccc3)c3ccccc3)c3n[nH]nc23)c(=O)n1Cc1ccccc1
196,FC(C(C1=CC=C(S1)C2=C(C(F)=C(C3=NC(C4=CC=C(C(OCCCCCCCC)=C4)OCCCCCCCC)=C(N=C23)C5=CC=C(C(OCCCCCCCC)=C5)OCCCCCCCC)C)F)=C6)=CC(C7=CC=C(C)S7)=C6F||N#C/C(C#N)=C(C1=CC=CC=C1C2=O)/C2=C/C3=CC4=C(C5=C(C=C6C(C(CCCCCC)(CCCCCC)C7=C6SC(/C=C8/C(C9=CC=CC=C9C8=O)=C(C#N)/C#N)=C7)=C5)C4(CCCCCC)CCCCCC)S3,FC(C(C1=CC=C(S1)C2=C(C(F)=C(C3=NC(C4=CC=C(C(OCCCCCCCC)=C4)OCCCCCCCC)=C(N=C23)C5=CC=C(C(OCCCCCCCC)=C5)OCCCCCCCC)C)F)=C6)=CC(C7=CC=C(C)S7)=C6F,N#C/C(C#N)=C(C1=CC=CC=C1C2=O)/C2=C/C3=CC4=C(C5=C(C=C6C(C(CCCCCC)(CCCCCC)C7=C6SC(/C=C8/C(C9=CC=CC=C9C8=O)=C(C#N)/C#N)=C7)=C5)C4(CCCCCC)CCCCCC)S3,9.7,1,9.7,9.7,maximum,c1ccc(-c2nc3cccc(-c4ccc(-c5ccc(-c6cccs6)cc5)s4)c3nc2-c2ccccc2)cc1,C=C1C(=Cc2cc3c(s2)-c2cc4c(cc2C3)-c2sc(C=C3C(=C)c5ccccc5C3=O)cc2C4)C(=O)c2ccccc21,c1ccc(-c2nc3cccc(-c4ccc(-c5ccc(-c6cccs6)cc5)s4)c3nc2-c2ccccc2)cc1||C=C1C(=Cc2cc3c(s2)-c2cc4c(cc2C3)-c2sc(C=C3C(=C)c5ccccc5C3=O)cc2C4)C(=O)c2ccccc21
197,FC(C(C1=CC=C(S1)C2=C(C(F)=C(C3=NC(C4=CC=C(C(OCCCCCCCC)=C4)OCCCCCCCC)=C(N=C23)C5=CC=C(C(OCCCCCCCC)=C5)OCCCCCCCC)C)F)=C6)=CC(C7=CC=C(C)S7)=C6F||c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,FC(C(C1=CC=C(S1)C2=C(C(F)=C(C3=NC(C4=CC=C(C(OCCCCCCCC)=C4)OCCCCCCCC)=C(N=C23)C5=CC=C(C(OCCCCCCCC)=C5)OCCCCCCCC)C)F)=C6)=CC(C7=CC=C(C)S7)=C6F,c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,3.66,1,3.66,3.66,maximum,c1ccc(-c2nc3cccc(-c4ccc(-c5ccc(-c6cccs6)cc5)s4)c3nc2-c2ccccc2)cc1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,c1ccc(-c2nc3cccc(-c4ccc(-c5ccc(-c6cccs6)cc5)s4)c3nc2-c2ccccc2)cc1||C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21
198,FC(C(F)=C(C(F)=C1F)C2=CC=C(S2)C3=C(C(F)=C(C4=NC(C5=CC=C(C(OCCCCCCCC)=C5)OCCCCCCCC)=C(N=C34)C6=CC=C(C(OCCCCCCCC)=C6)OCCCCCCCC)C)F)=C1C7=CC=C(C)S7||N#C/C(C#N)=C(C1=CC=CC=C1C2=O)/C2=C/C3=CC4=C(C5=C(C=C6C(C(CCCCCC)(CCCCCC)C7=C6SC(/C=C8/C(C9=CC=CC=C9C8=O)=C(C#N)/C#N)=C7)=C5)C4(CCCCCC)CCCCCC)S3,FC(C(F)=C(C(F)=C1F)C2=CC=C(S2)C3=C(C(F)=C(C4=NC(C5=CC=C(C(OCCCCCCCC)=C5)OCCCCCCCC)=C(N=C34)C6=CC=C(C(OCCCCCCCC)=C6)OCCCCCCCC)C)F)=C1C7=CC=C(C)S7,N#C/C(C#N)=C(C1=CC=CC=C1C2=O)/C2=C/C3=CC4=C(C5=C(C=C6C(C(CCCCCC)(CCCCCC)C7=C6SC(/C=C8/C(C9=CC=CC=C9C8=O)=C(C#N)/C#N)=C7)=C5)C4(CCCCCC)CCCCCC)S3,2.93,1,2.93,2.93,maximum,c1ccc(-c2nc3cccc(-c4ccc(-c5ccc(-c6cccs6)cc5)s4)c3nc2-c2ccccc2)cc1,C=C1C(=Cc2cc3c(s2)-c2cc4c(cc2C3)-c2sc(C=C3C(=C)c5ccccc5C3=O)cc2C4)C(=O)c2ccccc21,c1ccc(-c2nc3cccc(-c4ccc(-c5ccc(-c6cccs6)cc5)s4)c3nc2-c2ccccc2)cc1||C=C1C(=Cc2cc3c(s2)-c2cc4c(cc2C3)-c2sc(C=C3C(=C)c5ccccc5C3=O)cc2C4)C(=O)c2ccccc21
200,FC(C(F)=C(C(N=C1C2=CC=CC(OCCCCCCCC)=C2)=C3N=C1C4=CC=CC(OCCCCCCCC)=C4)C5=CC=C(S5)C)=C3C(S6)=CC=C6C7=CC(C(S7)=C(C8=C9SC(C)=C8)C%10=CC=C(S%10)SCCCCCCCC)=C9C%11=CC=C(S%11)SCCCCCCCC||O=C(/C(S1)=C/C(C2=NSN=C32)=CC=C3C(S4)=CC(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C4C(C=C89)=C5C=C8C(SC(C%10=CC=C(/C=C%11SC(N(CC)C\%11=O)=S)C%12=NSN=C%10%12)=C%13)=C%13C9(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)N(CC)C1=S,FC(C(F)=C(C(N=C1C2=CC=CC(OCCCCCCCC)=C2)=C3N=C1C4=CC=CC(OCCCCCCCC)=C4)C5=CC=C(S5)C)=C3C(S6)=CC=C6C7=CC(C(S7)=C(C8=C9SC(C)=C8)C%10=CC=C(S%10)SCCCCCCCC)=C9C%11=CC=C(S%11)SCCCCCCCC,O=C(/C(S1)=C/C(C2=NSN=C32)=CC=C3C(S4)=CC(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C4C(C=C89)=C5C=C8C(SC(C%10=CC=C(/C=C%11SC(N(CC)C\%11=O)=S)C%12=NSN=C%10%12)=C%13)=C%13C9(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)N(CC)C1=S,8.67,1,8.67,8.67,maximum,c1ccc(-c2nc3c(-c4cccs4)ccc(-c4ccc(-c5cc6c(-c7cccs7)c7sccc7c(-c7cccs7)c6s5)s4)c3nc2-c2ccccc2)cc1,O=C1NC(=S)SC1=Cc1ccc(-c2cc3c(s2)-c2cc4c(cc2C3(c2ccccc2)c2ccccc2)-c2sc(-c3ccc(C=C5SC(=S)NC5=O)c5nsnc35)cc2C4(c2ccccc2)c2ccccc2)c2nsnc12,c1ccc(-c2nc3c(-c4cccs4)ccc(-c4ccc(-c5cc6c(-c7cccs7)c7sccc7c(-c7cccs7)c6s5)s4)c3nc2-c2ccccc2)cc1||O=C1NC(=S)SC1=Cc1ccc(-c2cc3c(s2)-c2cc4c(cc2C3(c2ccccc2)c2ccccc2)-c2sc(-c3ccc(C=C5SC(=S)NC5=O)c5nsnc35)cc2C4(c2ccccc2)c2ccccc2)c2nsnc12
203,FC(C(F)=C(C1=CC=C(S1)C2=CC(C(C3=CC(Cl)=C(CC(CC)CCCC)S3)=C(SC=C4)C4=C5C6=CC(Cl)=C(CC(CCCC)CC)S6)=C5C2)C7=NN(CC(CCCCCCCC)CCCCCC)N=C78)=C8C9=CC=CS9||O=C(/C(S/1)=C\C(C2=NN(N=C32)CCCCCCCC)=CC=C3C4=CC5=C(S4)C6=CC7=C(C=C6C5(C8=CC=C(C=C8)CCCCCC)C9=CC=C(C=C9)CCCCCC)C(SC(C(C%10=NN(CCCCCCCC)N=C%11%10)=CC=C%11/C=C%12S/C(N(C\%12=O)CC%13=CC=CC=C%13)=C(C#N)/C#N)=C%14)=C%14C7(C%15=CC=C(CCCCCC)C=C%15)C%16=CC=C(CCCCCC)C=C%16)N(CC%17=CC=CC=C%17)C1=C(C#N)/C#N,FC(C(F)=C(C1=CC=C(S1)C2=CC(C(C3=CC(Cl)=C(CC(CC)CCCC)S3)=C(SC=C4)C4=C5C6=CC(Cl)=C(CC(CCCC)CC)S6)=C5C2)C7=NN(CC(CCCCCCCC)CCCCCC)N=C78)=C8C9=CC=CS9,O=C(/C(S/1)=C\C(C2=NN(N=C32)CCCCCCCC)=CC=C3C4=CC5=C(S4)C6=CC7=C(C=C6C5(C8=CC=C(C=C8)CCCCCC)C9=CC=C(C=C9)CCCCCC)C(SC(C(C%10=NN(CCCCCCCC)N=C%11%10)=CC=C%11/C=C%12S/C(N(C\%12=O)CC%13=CC=CC=C%13)=C(C#N)/C#N)=C%14)=C%14C7(C%15=CC=C(CCCCCC)C=C%15)C%16=CC=C(CCCCCC)C=C%16)N(CC%17=CC=CC=C%17)C1=C(C#N)/C#N,8.64,1,8.64,8.64,maximum,C1=C(c2ccc(-c3ccc(-c4cccs4)c4n[nH]nc34)s2)Cc2c1c(-c1cccs1)c1sccc1c2-c1cccs1,C=c1sc(=Cc2ccc(-c3cc4c(s3)-c3cc5c(cc3C4(c3ccccc3)c3ccccc3)-c3sc(-c4ccc(C=c6sc(=C)n(Cc7ccccc7)c6=O)c6n[nH]nc46)cc3C5(c3ccccc3)c3ccccc3)c3n[nH]nc23)c(=O)n1Cc1ccccc1,C1=C(c2ccc(-c3ccc(-c4cccs4)c4n[nH]nc34)s2)Cc2c1c(-c1cccs1)c1sccc1c2-c1cccs1||C=c1sc(=Cc2ccc(-c3cc4c(s3)-c3cc5c(cc3C4(c3ccccc3)c3ccccc3)-c3sc(-c4ccc(C=c6sc(=C)n(Cc7ccccc7)c6=O)c6n[nH]nc46)cc3C5(c3ccccc3)c3ccccc3)c3n[nH]nc23)c(=O)n1Cc1ccccc1
204,FC(C(F)=C(C1=CC=C(S1)C2=CC(C(C3=CC(Cl)=C(CC(CC)CCCC)S3)=C(SC=C4)C4=C5C6=CC(Cl)=C(CC(CCCC)CC)S6)=C5C2)C7=NN(CC(CCCCCCCC)CCCCCC)N=C78)=C8C9=CC=CS9||O=C(/C(S/1)=C\C(C2=NN(N=C32)CCCCCCCC)=CC=C3C4=CC5=C(S4)C6=CC7=C(C=C6C5(C8=CC=C(C=C8)CCCCCC)C9=CC=C(C=C9)CCCCCC)C(SC(C(C%10=NN(CCCCCCCC)N=C%11%10)=CC=C%11/C=C%12S/C(N(C\%12=O)CC)=C(C#N)/C#N)=C%13)=C%13C7(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)N(CC)C1=C(C#N)/C#N,FC(C(F)=C(C1=CC=C(S1)C2=CC(C(C3=CC(Cl)=C(CC(CC)CCCC)S3)=C(SC=C4)C4=C5C6=CC(Cl)=C(CC(CCCC)CC)S6)=C5C2)C7=NN(CC(CCCCCCCC)CCCCCC)N=C78)=C8C9=CC=CS9,O=C(/C(S/1)=C\C(C2=NN(N=C32)CCCCCCCC)=CC=C3C4=CC5=C(S4)C6=CC7=C(C=C6C5(C8=CC=C(C=C8)CCCCCC)C9=CC=C(C=C9)CCCCCC)C(SC(C(C%10=NN(CCCCCCCC)N=C%11%10)=CC=C%11/C=C%12S/C(N(C\%12=O)CC)=C(C#N)/C#N)=C%13)=C%13C7(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)N(CC)C1=C(C#N)/C#N,10.5,1,10.5,10.5,maximum,C1=C(c2ccc(-c3ccc(-c4cccs4)c4n[nH]nc34)s2)Cc2c1c(-c1cccs1)c1sccc1c2-c1cccs1,C=c1[nH]c(=O)c(=Cc2ccc(-c3cc4c(s3)-c3cc5c(cc3C4(c3ccccc3)c3ccccc3)-c3sc(-c4ccc(C=c6sc(=C)[nH]c6=O)c6n[nH]nc46)cc3C5(c3ccccc3)c3ccccc3)c3n[nH]nc23)s1,C1=C(c2ccc(-c3ccc(-c4cccs4)c4n[nH]nc34)s2)Cc2c1c(-c1cccs1)c1sccc1c2-c1cccs1||C=c1[nH]c(=O)c(=Cc2ccc(-c3cc4c(s3)-c3cc5c(cc3C4(c3ccccc3)c3ccccc3)-c3sc(-c4ccc(C=c6sc(=C)[nH]c6=O)c6n[nH]nc46)cc3C5(c3ccccc3)c3ccccc3)c3n[nH]nc23)s1
205,FC(C(F)=C(C1=CC=C(S1)C2=CC(C(C3=CC(Cl)=C(CC(CC)CCCC)S3)=C(SC=C4)C4=C5C6=CC(Cl)=C(CC(CCCC)CC)S6)=C5C2)C7=NN(CC(CCCCCCCC)CCCCCC)N=C78)=C8C9=CC=CS9||O=C(C/1=C\C2=C(C3=C(S2)C(N4C5=CC=C(CCCCCC)C=C5)=C(C6=C4C7=C(C8=NSN=C68)C(SC9=C%10SC(/C=C%11C(C%12=CC(F)=C(C=C%12C\%11=C(C#N)/C#N)F)=O)=C9CCCCCCCCCCC)=C%10N7C%13=CC=C(CCCCCC)C=C%13)S3)CCCCCCCCCCC)C%14=CC(F)=C(F)C=C%14C1=C(C#N)/C#N,FC(C(F)=C(C1=CC=C(S1)C2=CC(C(C3=CC(Cl)=C(CC(CC)CCCC)S3)=C(SC=C4)C4=C5C6=CC(Cl)=C(CC(CCCC)CC)S6)=C5C2)C7=NN(CC(CCCCCCCC)CCCCCC)N=C78)=C8C9=CC=CS9,O=C(C/1=C\C2=C(C3=C(S2)C(N4C5=CC=C(CCCCCC)C=C5)=C(C6=C4C7=C(C8=NSN=C68)C(SC9=C%10SC(/C=C%11C(C%12=CC(F)=C(C=C%12C\%11=C(C#N)/C#N)F)=O)=C9CCCCCCCCCCC)=C%10N7C%13=CC=C(CCCCCC)C=C%13)S3)CCCCCCCCCCC)C%14=CC(F)=C(F)C=C%14C1=C(C#N)/C#N,12.31,1,12.31,12.31,maximum,C1=C(c2ccc(-c3ccc(-c4cccs4)c4n[nH]nc34)s2)Cc2c1c(-c1cccs1)c1sccc1c2-c1cccs1,C=C1C(=Cc2cc3sc4c5c6nsnc6c6c7sc8cc(C=C9C(=C)c%10ccccc%10C9=O)sc8c7n(-c7ccccc7)c6c5n(-c5ccccc5)c4c3s2)C(=O)c2ccccc21,C1=C(c2ccc(-c3ccc(-c4cccs4)c4n[nH]nc34)s2)Cc2c1c(-c1cccs1)c1sccc1c2-c1cccs1||C=C1C(=Cc2cc3sc4c5c6nsnc6c6c7sc8cc(C=C9C(=C)c%10ccccc%10C9=O)sc8c7n(-c7ccccc7)c6c5n(-c5ccccc5)c4c3s2)C(=O)c2ccccc21
206,FC(C(F)=C(C1=CC=CS1)C2=NN(CCCCCCCC)N=C32)=C3C(S4)=CC=C4C(S5)CC6=C5C(C7=CC=C(CC(CCCCCC)CCCCCCCC)S7)=C(C=CS8)C8=C6C9=CC=C(CC(CCCCCCCC)CCCCCC)S9||c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,FC(C(F)=C(C1=CC=CS1)C2=NN(CCCCCCCC)N=C32)=C3C(S4)=CC=C4C(S5)CC6=C5C(C7=CC=C(CC(CCCCCC)CCCCCCCC)S7)=C(C=CS8)C8=C6C9=CC=C(CC(CCCCCCCC)CCCCCC)S9,c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,9.26,2,6.1,9.26,maximum,c1csc(-c2c3c(c(-c4cccs4)c4sccc24)CC(c2ccc(-c4ccc(-c5cccs5)c5n[nH]nc45)s2)S3)c1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,c1csc(-c2c3c(c(-c4cccs4)c4sccc24)CC(c2ccc(-c4ccc(-c5cccs5)c5n[nH]nc45)s2)S3)c1||C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21
207,FC(C(F)=C(C1=CC=CS1)C2=NN(CCCCCCCC)N=C32)=C3C(S4)=CC=C4C(S5)CC6=C5C(C7=CC=C(CC(CCCCCC)CCCCCCCC)S7)=C(C=CS8)C8=C6C9=CC=C(CC(CCCCCCCC)CCCCCC)S9||c1cccc2c1C(=C(C#N)C#N)/C(=C/c1sc(c(c1)C[C@@H](CC)CCCC)c1cc3c([se]1)c1c(C3(c3ccc(cc3)CCCCCC)c3ccc(cc3)CCCCCC)cc3c(c1)C(c1c3[se]c(c1)c1c(cc(s1)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cccc3)C[C@H](CCCC)CC)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C2=O,FC(C(F)=C(C1=CC=CS1)C2=NN(CCCCCCCC)N=C32)=C3C(S4)=CC=C4C(S5)CC6=C5C(C7=CC=C(CC(CCCCCC)CCCCCCCC)S7)=C(C=CS8)C8=C6C9=CC=C(CC(CCCCCCCC)CCCCCC)S9,c1cccc2c1C(=C(C#N)C#N)/C(=C/c1sc(c(c1)C[C@@H](CC)CCCC)c1cc3c([se]1)c1c(C3(c3ccc(cc3)CCCCCC)c3ccc(cc3)CCCCCC)cc3c(c1)C(c1c3[se]c(c1)c1c(cc(s1)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cccc3)C[C@H](CCCC)CC)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C2=O,8.58,1,8.58,8.58,maximum,c1csc(-c2c3c(c(-c4cccs4)c4sccc24)CC(c2ccc(-c4ccc(-c5cccs5)c5n[nH]nc45)s2)S3)c1,C=C1C(=Cc2ccc(-c3cc4c([se]3)-c3cc5c(cc3C4(c3ccccc3)c3ccccc3)-c3[se]c(-c4ccc(C=C6C(=C)c7ccccc7C6=O)s4)cc3C5(c3ccccc3)c3ccccc3)s2)C(=O)c2ccccc21,c1csc(-c2c3c(c(-c4cccs4)c4sccc24)CC(c2ccc(-c4ccc(-c5cccs5)c5n[nH]nc45)s2)S3)c1||C=C1C(=Cc2ccc(-c3cc4c([se]3)-c3cc5c(cc3C4(c3ccccc3)c3ccccc3)-c3[se]c(-c4ccc(C=C6C(=C)c7ccccc7C6=O)s4)cc3C5(c3ccccc3)c3ccccc3)s2)C(=O)c2ccccc21
213,FC(C(F)=C(C1=N2)C3=CC=C(S3)C4=CC5=C(C6=C(C(C7=CC=C(C=C7)[S]CCCCCCCC)=C5S4)C=C(C)S6)C8=CC=C(C=C8)[S]CCCCCCCC)=C(C9=CC=C(C)S9)C1=NN2CCCCCCCCCCCCCCCC||c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,FC(C(F)=C(C1=N2)C3=CC=C(S3)C4=CC5=C(C6=C(C(C7=CC=C(C=C7)[S]CCCCCCCC)=C5S4)C=C(C)S6)C8=CC=C(C=C8)[S]CCCCCCCC)=C(C9=CC=C(C)S9)C1=NN2CCCCCCCCCCCCCCCC,c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,10.86,1,10.86,10.86,maximum,c1ccc(-c2c3cc(-c4ccc(-c5ccc(-c6cccs6)c6n[nH]nc56)s4)sc3c(-c3ccccc3)c3ccsc23)cc1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,c1ccc(-c2c3cc(-c4ccc(-c5ccc(-c6cccs6)c6n[nH]nc56)s4)sc3c(-c3ccccc3)c3ccsc23)cc1||C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21
214,FC(C(F)=C(C1=N2)C3=CC=C(S3)C4=CC5=C(C6=C(C(C7=CC=CC([S]CCCCCCCC)=C7)=C5S4)C=C(C)S6)C8=CC=CC([S]CCCCCCCC)=C8)=C(C9=CC=C(C)S9)C1=NN2CCCCCCCCCCCCCCCC||c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,FC(C(F)=C(C1=N2)C3=CC=C(S3)C4=CC5=C(C6=C(C(C7=CC=CC([S]CCCCCCCC)=C7)=C5S4)C=C(C)S6)C8=CC=CC([S]CCCCCCCC)=C8)=C(C9=CC=C(C)S9)C1=NN2CCCCCCCCCCCCCCCC,c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,13.16,1,13.16,13.16,maximum,c1ccc(-c2c3cc(-c4ccc(-c5ccc(-c6cccs6)c6n[nH]nc56)s4)sc3c(-c3ccccc3)c3ccsc23)cc1,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,c1ccc(-c2c3cc(-c4ccc(-c5ccc(-c6cccs6)c6n[nH]nc56)s4)sc3c(-c3ccccc3)c3ccsc23)cc1||C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21
