array_index,source,source_row,donor_smiles,acceptor_smiles,experimental_PCE,pair_key,donor_fp_hash,acceptor_fp_hash,pair_fp_hash,legacy_sequence_hash,role_aware_sequence_hash,pair_fp_group_id,legacy_sequence_group_id,role_aware_sequence_group_id,safe_any_encoding_group_id
322,Gao,322,,,4.02,Gao_0322,6715473cd83f6b682b59370323dc8e288a8906a4bc5772a8964262018ea1a99b,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,c1c9c3c148f4c916654cae139a210f0690660d9924fc175dc09a86a3ffc37615,4541aa1ec168b0be53cb6da61dbd04bcac532194e16cee8552d1785f22b885bd,3eb208b0111f96299489ddeb8a56e794b90dfc797f8d36e88ee6abf511a0c8d7,925,331,271,983
323,Gao,323,,,4.22,Gao_0323,6715473cd83f6b682b59370323dc8e288a8906a4bc5772a8964262018ea1a99b,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,c1c9c3c148f4c916654cae139a210f0690660d9924fc175dc09a86a3ffc37615,4541aa1ec168b0be53cb6da61dbd04bcac532194e16cee8552d1785f22b885bd,3eb208b0111f96299489ddeb8a56e794b90dfc797f8d36e88ee6abf511a0c8d7,925,331,271,983
324,Gao,324,,,3.95,Gao_0324,9da8afe95c3475a8c6889e5eb3a448b7a0fc323c03b0ff3b1818d2fe53f0f850,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,69a8ce4b6869de923c61331e7376a61c6cc0baefd2be5be7995bb8082e8f0dd1,780bcdb25ce6281b07f61cffb43b5f8f359a4e148c5473ec0d593c1aa33972b3,ee66f0ac878e5d721e9cbece1baeb1aa83647a4bf61a2a0da14fcab74cd39ef7,476,576,1118,984
325,Gao,325,,,5.04,Gao_0325,c7a19bffe9edcff1fbaa501122071159dff5d590447bf69ca5d6ae9f0bfb5893,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,ef80a4b84aec4e884439eeb6572413d205f963e507ba6ef826cb002f6ac38eaa,f5fb165034d30071600d7fec16b09813a5aa8fcc19d4573c3e36f063c228879f,83f3b84e123803396d65a98e096bce1fb8188a813b61de328cc8fcdb8ca578fc,1128,1145,602,985
326,Gao,326,,,6.04,Gao_0326,c7a19bffe9edcff1fbaa501122071159dff5d590447bf69ca5d6ae9f0bfb5893,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,ef80a4b84aec4e884439eeb6572413d205f963e507ba6ef826cb002f6ac38eaa,f5fb165034d30071600d7fec16b09813a5aa8fcc19d4573c3e36f063c228879f,83f3b84e123803396d65a98e096bce1fb8188a813b61de328cc8fcdb8ca578fc,1128,1145,602,985
327,Gao,327,,,4.82,Gao_0327,09959a4a7c3edbea799a5515f0bc0caeabeee58f47223bfc683eca038449fc2b,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,67238733ae2efe61f66c8a77bbe0bbffd5425cfef866aeb0503b3bea81507e19,b2e4ddbcc960a31ab1926fd7b81156e3edcdee54dc1cd53686f936f6482534e5,823ad1ff46affdeb7ffabd1a04ff77df04a7fd599f4dc577e2a0697a1cffe1cc,468,810,590,986
328,Gao,328,,,5.39,Gao_0328,a5a38ca921c70d1cb2313c138655e3ba2d7efe2d36c8f3a6162092828d6c9fbe,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,2dc39b76a186a3dd071556e9c1e6ba44f3febe1d761a2454eb25344eacab03de,989eecb51ae3e230edf5f9d056b0c5eafd28d3fd36f177f46bcac97f65bdeaa9,0ecd880601672e52754d2c5b8ed4cb4293086963432f72d920e5f47f1f971f25,200,714,72,987
329,Gao,329,,,0.7,Gao_0329,a633cc3268c29ce8644618c3903134ff25b44b844e1ec73e0b0e92b8a977ee24,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,663047c975e86dbf6c044a47d340dc75285ffe5ea618151c149d1de938bfb600,7e729099e73f522bf1113d7db1ad0dea8d275fe8bbd5835e03572ef6929a7474,45e062bc86d1e5b1539e1d8a94ee91e863c6ce95211a652a8de98e08b62f4371,462,603,310,988
330,Gao,330,,,0.68,Gao_0330,8c8298df19599170ef0eef3371112a9565028420052fe977d6bdc9d520fbd873,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,1cc55b873fa5f974922c755ddbcf03611fbe6acedbc1dcae5d4b182a6e76a606,67dac994ea169cbf8f7cb8fd42991e3bc96897c7001549e6178fcafb2fd9b90d,e5618eb6486fdb06321be05a11eaba7d77c5846dec1e50d0523c0b0b355bf630,137,497,1065,989
331,Gao,331,,,0.98,Gao_0331,965d82fde0065e069c34abf845d843ac0e013556a2014746d37ac34bc95861d2,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,728a65f20e15644305e16f259dbeb2dbe5caeeae2d947fff8dfaf434199b10da,7a4b4d66f2ef9a5061b394917681c2a86f53a8d76bbd5e8163bc3c0e381e2313,8a1dfdb5332f1c8dcfc2ca341b349b88a247d7dd92b41f6ef069f6bbb7ecb4df,517,586,624,990
332,Gao,332,,,0.74,Gao_0332,3b4434c0742e9937fa4934d868648748096f3f5f655cdc2d991cfe119a7dd49a,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,74d8311baa3cbccc4db47f4144dd231cdc5c4a539a3858c783f3783a475f625d,8dbb9e2a08b79b5bcdc039aab27dd16367e404dc06c8a20661792845bfb96078,d99a98382c71efa0f0b113285c42f740d1ce6abf412e22326ad702be30f37f7c,528,664,998,991
333,Gao,333,,,0.86,Gao_0333,8dd9371816ab37b57041f8e3a0f126c2943f3a316cb5975f9f6a38bc3c5ef4cc,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,affe2aef923cb2bf8027e25a009d04601b125c510de2ca38a28ef81ca72f6fd1,3041ba1dce03f137d6b580ecb09ce01450507968c4f25bbc50014144dc49b6a5,5c471f40e7153edf98a6c5586efe2565cc6fa2c7cd508c0f13a4cf472a975db8,815,242,416,992
334,Gao,334,,,4.71,Gao_0334,c89e65df2314c05124e4c3f20dd3925b2208064fa7b747000606bbe67b8e3a08,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,fffdbdd053b930507556353dba50de9f63a30b6c40449067be8daa881eeffc81,404e0668d30af178bf3d4382034fc0df1eb12adde4d896801ad4c299389857e2,58d87a0561e54012d12912e12fc3f7851510606d02c6a7425fa2ce1010094c2c,1187,312,398,993
335,Gao,335,,,6.24,Gao_0335,f2dc56822190a6f97cd24b74c1b1e6e6da04970c02b59e8b8a68f1a1c0bc5896,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,1b50b7c1fbb81b71fd3f97de6fbb4ab2f7cb3a897d25fdaed71ebae4778cbf30,aa932e4e71702a8411e79ac1fdbe9bf89ea33d6ec8660333e409c0ac8709cb01,314ebed91e4e1ff02494159d3e8487f8a2314c700593d4db05e8be7010789e3d,131,784,223,994
336,Gao,336,,,0.33,Gao_0336,6ced32f44dba03d1475bedb753dd5e684e822148abe49c8c32268ba03e1f6cbe,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,8bb1de67da1b14b25bade115479bf9fa27057d867cb61ffd793a769d856d3fb1,b5bf863bf436e431f7c52ff72b8ad9c6bda2c00ddb9bb84565177db469b96398,00d4450f772c3d3ae25561fdfc63dc935bf941481fe058529706cc455c84560a,641,821,3,995
337,Gao,337,,,0.51,Gao_0337,b3deed26e682e4a457175bcd96abccd1b99ec38a7e198d3fa0b56d22b213d6d8,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,8d9629f49a6f11fda758efe2203a99713f995561a326389fc3d63af89c675667,e03da326891c09daaf24301d3208d30f7148a5e3adb72b9beccfdbb7aa59c199,a190d6a37dd95c8922a70bd8ec4e2dc4aee0233032e1e59c9bad45b25f258268,653,1030,737,996
338,Gao,338,,,3.66,Gao_0338,b9dbdf3c4e3638807ae49b062390af089cfc16012f44a63b7e40d1fd896dc439,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,11b99517d5ad01d252182f6fa988909c6b861ebd5c11edf65081d41ea97417c0,5b99abb4cdbfa6ee9de8d7007f5ccf125f47557470bbf9fc9400de3453f9ef83,d280c881bf716b33d79fbdbbf24ac612e7fa357659b360c4edf0f19db566f414,77,430,957,997
339,Gao,339,,,4.92,Gao_0339,5e381b3c836935fd143fa5215961e8093eaadf0683159903d992a0282fa2a30b,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,252393828a8a883d8c256f1d9f17176a9d5c6b86ccf4027f2b6b3e35acca70ca,9ec4d258abff056567849b6413a9c2d055c02f2eab424316f8f91da145dd8d78,babb140fe52423d417b8b71de80adde2efc64c8d662150f63080b0c85e124b08,164,740,865,998
340,Gao,340,,,3.73,Gao_0340,d4fa0da7ee8e40cffcf8d3cf58b5b079c634ca013f1578675ef6d01ea87f6ad6,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,6491c15bbde8969c4ffd1de96bf19b34e770ee7587604a55d6be5ddf2e8a846d,79e7ddabe8acb87aa51ef4ede4d4bd1a3b5624b924e058a9df33bdff17a0e911,95117467ac979a561fc7ad725f81f31e0329a41427fd2154e022ae77153286a4,454,583,679,999
341,Gao,341,,,3.83,Gao_0341,582a5a5702b1e77152c9f498195dd36ff0086047ff8df005a6ce26c5e3b4c7a7,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,a8a2c57d29606131d72b3ec4f9dec6c2f8cbc8d3e7098e6eab88500f1a1b9cb4,4658f288f844328c2d6bbc32ad7869d75d874865d202872373ada7d048672436,50f30001c268d5f15be198c23d262fa1447128f51ec3fe49eeb4d8d619d8c123,776,338,362,1000
342,Gao,342,,,4.54,Gao_0342,3eab74a82c25a0c56ab0e77cad9cd3da00c7ede9e91d7a346ebbfc5e4513ec6e,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,2f88b066903ce914c2eebf492e1c68f200f4ffea41aba3e8ace20bf712dfbfe6,89ac8b0297d5cb702591876d36014077249b336cd1beb9b9b4b82b1787415224,2dc6a0832177ccb84c1946493ee2d9da262884ada9a7b4d4438b7d1ffd6d8cdf,211,649,200,1001
343,Gao,343,,,0.6,Gao_0343,858a0ee57da1501d9a881e0b3f0d51b583c1cac75e33f1f0db933060eea71639,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,a513d42b819a3387714b4ae4e896c70e2e1c81b46062327eb99ae6e4cae7f8e4,fcf7c2023fac8fc66a439ebb2bf04a7b1100710683ab8c678b7c0717a70e6316,f26729935b437867b08f64af3376afa9c607b570f69f5ba8029ae0f10a3779d1,761,1176,1133,1002
344,Gao,344,,,0.96,Gao_0344,b62559473f5485f5dd53fb1ef334fa3fb565c1aef7fad57f315dac2882deafb0,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,aa1090168526d9d382795bef028450c5f3517b95e013a82e5f5b5ad45587e2c3,adc0102361a6d936f54d830a41c9744ac508d4b4cca7ca9aad1e80c137b9111b,0df3d26a7bc6fbfa4f48045f1be173c10153ab4b459e7a62eb134fa85e75bf29,786,793,68,1003
345,Gao,345,,,1.6,Gao_0345,91bb6e22096fd853944f2c3c76fd223e33bc2376684fee11d87d8c8dde8b1cca,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,507c82804404b80101e605324a9034a3c3f04d420c5a4e36ff92ab9201fb3184,9c12304d334ce596358166041b3665b6ae6c9a30e257f70c8e90343b546269b8,b0cb8d13b4b54beafde4a367388275e365cf4ee03047e454d291198894f3e575,372,725,816,1004
346,Gao,346,,,5.73,Gao_0346,fa49397b6b849caf048a3042a312b323cf505fe02f400a6908cfd8a9b8e1668d,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,20a66941e16b4dcd9e05f195b2804f0415dd7def04bbdd4626eaff9338e14311,30297d8858f1855499d811b9ef59b133967e7a0fee95c24178c927599667831a,0617a2f431e05bf6818fb9befbfe1ece214e1bfd521fb4f6ff8ba47cb3dd33e6,152,240,24,1005
347,Gao,347,,,7.81,Gao_0347,22257d81e436c3a85e786f5a25ec0e6f9c68e91f2a22ecad96af162010e828f1,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,40332d72f39cee0743fe210f28d43da063da48f8dcf9689285dc8a5131359163,2e1650bbf1e10ed76da75c06251d66a8382b0e531804f768c1a1640df327436e,13fbd7808004649fe2099cdf379f9235235b0b60fa8d7abb53f81628d7ef4a40,289,224,87,1006
348,Gao,348,,,1.52,Gao_0348,ce937e90c7a7e4220625e879c53d2eb581dfd175a8ff46fa7e90adaada93cfd5,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,92e72c2c4e95fb09cf063f21fd863f806efb5741e9f60a489d83d73ec4c80f7d,729f47906e1d137a1991c7f5020b7aaf89b6426c4931134b181334fe65efa61e,5bf2bb1fcd76fa6668cc97d94972aa2994119d00814492801b331272853eb0eb,669,553,412,1007
349,Gao,349,,,1.59,Gao_0349,977c574f634df3bf49ef90ef718497b4bd252d2ec8c02e1e06a863baac8024e8,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,eea9f842695826f32d04512f265dacf5558a60a3b749c2e32cc85ba73d678467,f9941c0c0e893de7f9548fa5f7be6388b4bcf29f07024e56c0074985af5125df,8fe18f844c2676d575d755902c92e40deb1a981641667cd8967039155c598c18,1125,1163,644,1008
350,Gao,350,,,5.03,Gao_0350,541e45838aae9a0cc229cf43a4f3ccff5e62ec3e2a397861fe839ae8f98105c3,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,bec3f24233da60884004327bc5c76d0702aacf19353a51b763edfe8a68889910,151cd153d2dcc4c199edd22dd5d0c36a03697bdc412cc34b173aba9f7757c91a,a3c20fe20cfa668a6bd99939ef7a1e8aecd2861ae13caf875bd2ac2cb79a409c,905,104,749,1009
351,Gao,351,,,2.34,Gao_0351,d5e922a17ff3c801a073660d65456478314712bbeef2f1dfe6f975b661fe005d,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,061a9dd9928c933abc50e8b94e78168976b58abc0ef2854f4743790866a8e41a,269cf1cb53ac76cada7eaa1789a08d9a68bdb6219140aa64a418ba4c1c9f9acf,e9cb859b77df5fcfeab727c9db5579d83e64e26947823b7c4ec0a44b0693c091,27,193,1088,1010
352,Gao,352,,,5.51,Gao_0352,d2951b676df44d8da65615037fdce7c643f75e61cd2b5446569e7616908c12a4,0cc00e1ba2d95fe8288dc072edf395ee6fc3678daa4e12f6703c7be7d2c5a409,b3ebbb061779261b3011fe5e748b6c72ce684c5ba045ce0256ef92f01d8e6f27,6e1862e6a940809cebd4e2cd747948307598ee8fcf1a4c367274f2e452f26470,952d80dbb2a24e29c0f6b7a727507e067758d478b723fab99f2a11a733a75c52,838,532,680,1011
353,Gao,353,,,2.7,Gao_0353,dc930b002dfdc0a76cdfe99b90e41e853c7cb2fb302663c72ef3d2bc2201d1e5,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,ddb23d90596d0f211b9091e47d01a2a58a79d51210889ecb72e66179e1fc7fc8,75b0f94a340bf00c11c01b8bf35d743f34bbed92c7be49b03b0ec8e40b2bc22f,9225e465f7a7e7bff4d86472921a69967639f3243b55d687a7cb700193339333,1052,568,666,1012
354,Gao,354,,,4.2,Gao_0354,b7e50deaabe226743d51f805244fba68d2caa178b9f349e8b0a4e89844e22412,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,0d220a7c069dcff07555e417d680df37f9dc0fad591dabce696995a8114002ed,91ec4aafeb90c47a30c1a1f68a0e50895066549c3ad3515f1c58f1148ea7c412,44a402e11147757e65ac993a4533243d432e1c1b6f97299f407b7e0f350718b5,60,684,299,1013
355,Gao,355,,,0.5,Gao_0355,fb358acc4e0357bce65a598cb737da7025ef498b7c6aece173a9cc5c15b3c5b0,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,cba1229c76925a35396ac7a5078f7d4a81d87a7b477549c1237fe818655919ef,1402f95ba9d5c73ff45ed99552a9f25a6f6838355168eab82d1c2461929e136f,b067cb8cd3ae5163d1f180effca02e6350647ffdb86adea057b2a06c645d3ed0,969,96,812,1014
356,Gao,356,,,2.48,Gao_0356,d5eaabf9ad8d6172d63458db2a28a3b7cd894dc4e619888c6f471fad54dfcece,662249b27f71717e6cd10bc40d9d82bd63bbfc14fed03ba60280ffb003a773e7,88971f5fa937431c1a6f48011a318cb54a13e6b03c147dc555a3a4ced06c635b,8f50659c093320729574874aef90861803fef2910fd9d1bb266e01f391732009,e5164183b1571995ce3edce2f1f096e53c9c66338197ab4c547c863e54e06457,624,672,1063,1015
357,Gao,357,,,3.6,Gao_0357,d5eaabf9ad8d6172d63458db2a28a3b7cd894dc4e619888c6f471fad54dfcece,662249b27f71717e6cd10bc40d9d82bd63bbfc14fed03ba60280ffb003a773e7,88971f5fa937431c1a6f48011a318cb54a13e6b03c147dc555a3a4ced06c635b,8f50659c093320729574874aef90861803fef2910fd9d1bb266e01f391732009,e5164183b1571995ce3edce2f1f096e53c9c66338197ab4c547c863e54e06457,624,672,1063,1015
358,Gao,358,,,2.17,Gao_0358,c8a83680dc390e7560a40d14ff7a48c7e383debbee8c17e2850148328e81d793,662249b27f71717e6cd10bc40d9d82bd63bbfc14fed03ba60280ffb003a773e7,7bd2c218a3440de87b873bd28a7a5546a8e94b5e2761d3ddd56b0a23a956b101,db988d777534b8c7e3fe6cd732a217a0fb361f3f55c952b7617d9cea284d2c73,59077ca3fcaa1fadb49fc8063b44722ae24547c71c7763f80210c79e1b6bd456,568,1013,400,1016
359,Gao,359,,,2.09,Gao_0359,7884d31701e2ca9052664ec2cdde63b09de8bb6ffc73eba137bebe2a401e21d4,662249b27f71717e6cd10bc40d9d82bd63bbfc14fed03ba60280ffb003a773e7,b36445f29c6ae5cc7f7146b49eee7a21851ec6bcd0657d4da12908b642c49292,657d16df18f93e49edc2916debaf5a40c0181fbbb4cc0b7505dc3606321b4815,fce89638c7038a1805057b310cdb024ccd3f15f3b6b74626894e7d6a1e5209cd,834,485,1179,1017
360,Gao,360,,,1.42,Gao_0360,cb2f4fec4e8049d2975ebc2a21c1283852ba5504760d88ee32d1903753906fe1,662249b27f71717e6cd10bc40d9d82bd63bbfc14fed03ba60280ffb003a773e7,8531e2fe5e3fc4cee6c9831de58fa0dbfb49c2a1dbf3bd4184043709e4976765,8625333d175e09cb23b0d4510cfccb5ed466e6eadbdb8d8f1a187c8b241a72b6,5c4220affb4298b3d79fb2be913fb0ca4349976268c3495c59312b16c5da185e,607,629,415,1018
361,Gao,361,,,6.3,Gao_0361,a214bd9888165246f62452050e4d8ad4b322e719763b0458a7092ca734b457c0,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,16926b35efc1a380f908c0b388c0789f26e89b146c4c05fbb2a92876312afb30,f4c1283552d8fdd7da163dd79bd116ae4cc8794f5c252ae167b41b7e66ba0cac,b1866f348aa983ffcd9fa20118599c77f53ca733b1a2188d57ab0fdaae70911e,105,1138,819,1019
362,Gao,362,,,7.3,Gao_0362,07d48aa15cbecfc609164455e0727b6bc037c322c803f4d9392fe12fabca4ad2,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,3aa8505d7005fc4397d271173b6c1cc2e3583dc7e73e98f2bd60cea00904114c,27cf2f3f5e4f642cfb5a68806f4d5c2b4487e08229bce97e0214b55412cd5c11,8fe44c510f8ad49e3277143de52d638560f8064811733ac2d59cd67463e25b2c,261,197,645,1020
363,Gao,363,,,1.03,Gao_0363,2532402c6ff8d32aa6affa150c1606084121566441644b27e147dabdd751c272,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,5f0cca8ba0ee00ba044a213da38448fb726a054b964a3be4f2e7d33eb39444a4,3dee63d7a4265059cecf1a3858644a0905a84a951613025fc992fa41e7d85b41,d843f0e9557ee3d22cb6b270426316ac0a113d1b485391845487ea390c92e953,428,302,993,1021
364,Gao,364,,,0.12,Gao_0364,8578413d81df5699a13647d9a08970788784287b820b62eec168f50e8ab669f4,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,996fcc6335e42ab9cc977c0cf7f97e37c580e3029af364769579b63638a2f086,eb075b1603815b99bafcff54a325c65ede40147a1be5f9d81d818405c607bb46,7324f9d623e330ad04f40388bfe470ba1df8b07316d630413bc271b4c5cb6612,702,1083,520,1022
365,Gao,365,,,0.41,Gao_0365,3dedb92f0deedf634e8a055341bb8789ea9fecf1535234db6c4ca3ed89d6504a,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,70b84d1491c7428486afe2ef50cc68edc2e3f5690c2b3a37676e7308acbfdb9d,462fe4fd965e587dd51282de73d6442216b88239a856bd5243ab65abfcb5e468,d8438a126b8e503516fd05576235dfb857d568aadfcf5a65e630b348e4149cf2,510,335,992,1023
366,Gao,366,,,2.69,Gao_0366,8e1c901785318866c3de8e9bf86fbc08e26bcc1d1f6acd85d652c0e34bef211d,0200210bcf15d900163b083f37822f819e4cacf358747423834334ad050b737f,ddb0d6ced72421863f7ac19aa237fa8b918927d0c3603a99e3d6cd5d1814a21e,5dd763415f2e92ea86c9a997269e7ec17313a9b0bc512660c40a21728ef3bc8a,7839d9d4ee858a9932d9b70baede7251cea6efdb607976c11beb00469bc0baf8,1051,444,541,1024
367,Gao,367,,,2.68,Gao_0367,8e1c901785318866c3de8e9bf86fbc08e26bcc1d1f6acd85d652c0e34bef211d,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,dfeb578a3ebfc3632e58573af776c630712425e8bc871263c237e19f4a6c192e,8ac0adfcf5d096ef41781c7efcee5cd199b055dc44c318908710ad8811d20e6e,bd6ed8f425c7fa6c22c97ff6ec06080218819d1bb83dbf7b1bcec2ee7d9dc589,1059,654,876,1025
368,Gao,368,,,7.7,Gao_0368,d3ec65425bb627d3c3dc5045a646d1c522c69de2fc910d51cfdebc3bd622da40,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,5e44819331331399b909d4da5c436ad8db161ddaf4ffbc276ad5dd2118643a48,61472c725908bb5e06a25c56f0695456bdd71ca590e0cf0f56bb58b983fde79d,41e76c0f2f22cc1533a8b7eca33cf0a94122e3d58c1699fbcd0e9c2a0ecae1e1,423,463,288,1026
369,Gao,369,,,8.23,Gao_0369,792f1775cbbe0bd4a2538913d2723028e2451833ce6233dea6b72d786de4ecb5,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,75ac7611a9d6aa1d2bd9196d9811bd79884a1ebfb5ecbdfad753611b5d987433,3e9ed38e88eb5325ad92ce8e5970fd8385fd827776279b3b5753632273ab2102,cbc09930db878b37b3f3d7459b742c2af8de754d04b8072f68c8727e2afea235,532,306,934,1027
370,Gao,370,,,0.01,Gao_0370,85834d44c46a25cc188911e1c301ad06e84c951de55f24f130025adf7382b7c3,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,eea08f41c9b1927c57b8aee3ef3a46cee2a3e220b88206121939c4e00fe84919,b820b3a1817975773ed480146e0ba42744262611ef5925d01b38fc26da0c0481,9a722d31720514059fe3c8c9cc286ed246cc7bd9f14fc0c25afe4b3c951d9546,1124,836,699,1028
371,Gao,371,,,5.57,Gao_0371,bb58cf07b183095dee4cea4533fd9b664cd82ab8dc9b8adb4b975d41c409a21b,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,53ee51b12041eb28482d7c7618cf14101c76d7bfdc9f206c54e9fc944ab36241,3257ad906b6932d17a82ebd867ceb450cb9fcf7ec6f919387d4bad77caf72854,4eff70ac0f055af18c87c53fc2e1921f831b43e9d0d840777d8fc05d52cf91fb,384,258,348,1029
372,Gao,372,,,0.004,Gao_0372,a36064b7c1fcb3cbdd1574111859409cca827b84808cd597fb089e222529868b,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,198173ed00c73a28b238ecaf71a81196a30fbed6a68bd60854ae391686c1d1fd,03003ce21e9a9538badeb4ef3c6cdc451035f7b474036cf48541a0d8d5ab6cd6,c6b3ebc6847b6179eac6d3a3c95b1f3da849534b5529cf6086663e38ca38e696,121,16,910,1030
373,Gao,373,,,1.3,Gao_0373,26e29b89ebfee4fd71656c3da19abb9eae0e3acdb4b12d77d6a63ce17b45fb44,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,14ad23bd47d3a75bf1a4b64682c1d8d09e2fd46174abc2816486727b7fab625b,c969c649d03aadea06c966941806f48fff1fc69824512e96c8fd48f518a28f6f,78dcbfcd5f9c417b2226575bddb67449ad32d618783ef44b1c4eac102a2ce895,95,923,546,1031
374,Gao,374,,,3.72,Gao_0374,07a6b269633dc8c91f95dd23d7b674f7b27be6c79b826300034a9b1d6d3e1dee,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,94cca960ce2186ad6e78e48d186085ccfae291cea03b05fd132117323d7605cb,adf13ca56f410b628a8013768db446a8c0107702be1f2a38d064c26cfd5ea07d,fb40619970791e8b8c78222b60bcf7235fd28102a02d63edd564227034b1933b,680,794,1171,1032
375,Gao,375,,,1.52,Gao_0375,e7ad0182c3e3e0da4d41e4e9012d03ff94eb80a8da7fd86d8a7b6ff802a1ad2d,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,b0c1a2f38d715e72f0bba1932e56c4f01da397755a266f154fbd6bf857d9e4cf,c4ced2ffeae740dd80796c8b760c2d3226fc0ceabbd779da15b52809037ac04a,743aa4452e3d49e2cc68c64f53c4cbcf919b77b59fe190644908083dc5b91832,818,906,529,1033
376,Gao,376,,,0.93,Gao_0376,732bd5c647343b697a8d9b70e8dc80f9981cd8b0fd658861a435ae1aef97facb,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,08631eda19f4f86d1db9139b9096c22b76fd609f70241dd6d0fede828305928e,569832aec978f092a989b172815c3364ba6d8fa7de2f2fdf2a1a65fe5361cd68,2331b1c2809e0f33fa7e913ae8a5f96db6206fada06b725a543ffa36836c98fd,36,416,144,1034
377,Gao,377,,,1.32,Gao_0377,d9a52e49ce74df267c59905a8e13bc09fea41f0e59bd94c105b65bd8022b8aa3,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,80087a316546e8fa92b22e47c688ec0c97e181f90432600420f10f4814c9e9f7,53d22ebab0967b36f73196cb5b9dc1a596f770255d4716861811f20cefa04d51,54e6d1c34dca10b80a076f97224b381c09758a95fced535d4e0c280f7f4e31db,585,401,383,1035
378,Gao,378,,,1.34,Gao_0378,7881390fb69bc2de94c85a2a54d0a0a2cc2c56895ea2846463d6d5b63f4739f4,79a9af327ea103eba28cd661ee4a5fbd1877d89cc8909ddb6038947c6ef598a9,75d5c18742eae322e9806659021daf43b6ab84dbf47c493ffeae647e2dba8bf4,425136b6df094a1f35f717d5b2d49236d1f8f21a48d19e6c3992d3f9e860565b,f315c7ec593f290167dda51795b2e5fd5873bb1533664810c9c20bb71a33cc12,533,319,1137,1036
