Acceptor,SMILES
A_284,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC(SC4=C5C(C6=C(F)C=C(CCCCCC)C=C6)(C7=C(F)C=C(CCCCCC)C=C7)C8=CC9=C(C=C84)C(C%10=C(F)C=C(CCCCCC)C=C%10)(C%11=C(F)C=C(CCCCCC)C=C%11)C%12=C9SC%13=C%12SC(/C=C%14C(C(C=CC=C%15)=C%15C\%14=C(C#N)\C#N)=O)=C%13)=C5S3
A_285,O=C1C(/C(C2=C1C=CC=C2)=C(C#N)\C#N)=C\C3=CC(OCC(CCCC)CC)=C(C4=CC(C(C5=CC(C6=C7C=C(C8=C(C=C(/C=C(C9=O)/C(C%10=C9C=CC=C%10)=C(C#N)\C#N)S8)OCC(CCCC)CC)S6)=C(C7(C%11=CC=C(C=C%11)CCCCCC)C%12=CC=C(C=C%12)CCCCCC)C=C%135)(C%14=CC=C(C=C%14)CCCCCC)C(C=C%15)=CC=C%15CCCCCC)=C%13S4)S3
A_286,[F]C1=CC2=C(C(/C(C2=O)=C/C3=CC4=C(C5=C(C4(CCCCCC)CCCCCC)C=C(C6=CC7=C(C8=C(C7(CCCCCC)CCCCCC)C=C(/C=C9C(C(C=C(C([F])=C%10)[F])=C%10C\9=C(C#N)\C#N)=O)S8)S6)S5)S3)=C(C#N)\C#N)C=C1[F]
A_287,O=C(C(C=C(C(Cl)=C1)Cl)=C1C/2=C(C#N)\C#N)C2=C/C3=CC4=C(C(C5(C(C=C6)=CC=C6CCCCCC)C7=CC=C(C=C7)CCCCCC)=C(C8=C5C9=C(C%10=C(C%11=C(C%10(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C%14=C(C=C(S%14)/C=C%15C(C(C=C(C(Cl)=C%16)Cl)=C%16C\%15=C(C#N)\C#N)=O)S%11)S9)S8)S4)S3
A_288,O=C(C(C=C(C(F)=C1)F)=C1C/2=C(C#N)\C#N)C2=C/C3=CC4=C(C(C5(C(C=C6)=CC=C6CCCCCC)C7=CC=C(C=C7)CCCCCC)=C(C8=C5C9=C(C%10=C(C%11=C(C%10(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C%14=C(C=C(S%14)/C=C%15C(C(C=C(C(F)=C%16)F)=C%16C\%15=C(C#N)\C#N)=O)S%11)S9)S8)S4)S3
A_289,FC1=C(C(OC(CC)CCCCC)=O)SC2=C(/C=C3C(C4=C(C=C(C(F)=C4)F)C\3=C(C#N)\C#N)=O)SC(C5=CC6=C(S5)C7=C(C=C(C(C8(C9C=CC(CCCCCC)=CC9)C%10=CC=C(C=C%10)CCCCCC)=C7)C%11=C8C=C(S%11)C%12=C%13C(SC(C(OC(CC)CCCCC)=O)=C%13F)=C(S%12)/C=C%14C(C%15=C(C=C(C(F)=C%15)F)C\%14=C(C#N)\C#N)=O)C6(C%16=CC=C(C=C%16)CCCCCC)C%17=CC=C(C=C%17)CCCCCC)=C12
A_290,CC1(C(C=C(C=C2C3=C(C=C(S3)/C=C4C(C(C=CC=C5)=C5C\4=C(C#N)\C#N)=O)C(CCCCCCCC)(CCCCCCCC)C2=C6)C6=C7)=C7C8=C1C=C(/C=C9C(C(C=CC=C%10)=C%10C\9=C(C#N)/C#N)=O)S8)CCCCCCCC
A_291,C1(=S)S/C(=C/c2oc(cc2)c2ccc(c3c2nsn3)c2cc3c(cc2)c2c([C@@]3(C[C@@H](CC)CCCC)C[C@H](CC)CCCC)cc(cc2)c2c3c(c(cc2)c2ccc(o2)/C=C/2\C(=O)N(C(=S)S2)CC)nsn3)/C(=O)N1CC
A_292,O=C(C1=CC(C)=CC=C1C/2=C(C#N)/C#N)C2=C/C3=CC(CC(CCCCCCCC)(CCCCCCCC)C4=CC(C5=C(OC6(CCCCCCCC)CCCCCCCC)C=C(/C=C7C(C8=CC(C)=CC=C8C\7=C(C#N)/C#N)=O)S5)=C6C=C94)=C9S3
A_293,O=C(/C(SC1=S)=C/C2=CC=C(S2)C3=CC=C(S3)/C=C4SC(N(C\4=O)CCCCCCCC)=S)N1CCCCCCCC
A_294,CCN(C/1=O)/C(SC1=C/C(C2=NSN=C32)=CC=C3C(C=C4)=CC5=C4C(C=CC(C6=CC=C(C7=NSN=C67)/C=C8S/C(N(C\8=O)CC)=C(C#N)\C#N)=C9)=C9C5%10C%11=C(C=C(C=C%11)OCCCCCCCC)C%12=C%10C=CC(OCCCCCCCC)=C%12)=C(C#N)\C#N
A_295,c1cc2c(cc1)C(=O)/C(=C\c1ccc([se]1)c1sc3c(c1)C(c1c3cc3c(c1)c1c(C3(c3ccc(cc3)CCCCCC)c3ccc(cc3)CCCCCC)cc(s1)c1[se]c(cc1)/C=C/1\C(=O)c3c(C1=C(C#N)C#N)cccc3)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C2=C(C#N)C#N
A_296,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC(C4(C(C=C5)=CC=C5CCCCCC)C6=CC=C(C=C6)CCCCCC)=C(C(SC7=C8)=C4C7=CC9=C8C(C(C%10=CC=C(C=C%10)CCCCCC)(C%11=C%12SC(/C=C%13C(C(C=CC=C%14)=C%14C\%13=C(C#N)\C#N)=O)=C%11)C%15=CC=C(C=C%15)CCCCCC)=C%12S9)S3
A_297,O=C(C1=C(C=CC=C1)C/2=C(C#N)\C#N)C2=C/C3=CC(C4(C(C=C5)=CC=C5CCCCCC)C(C=C6)=CC=C6CCCCCC)=C(C(SC7=C8)=C4C7=CC9=C8C%10=C(C(SC(/C=C%11/C(C(C=CC=C%12)=C%12C%11=O)=C(C#N)/C#N)=C%13)=C%13C%10(C(C=C%14)=CC=C%14CCCCCC)C%15=CC=C(C=C%15)CCCCCC)S9)S3
A_298,N#CC(C(C#N)=N1)=NC2=C1/C(C3=C2C=CC=C3)=C\C4=CC(C(C5=CC=C(CCCCCC)C=C5)(C6=CC=C(CCCCCC)C=C6)C7=C8SC9=C7C(OCC(CCCC)CC)=C%10SC%11=C(C(C%12=CC=C(CCCCCC)C=C%12)(C%13=CC=C(CCCCCC)C=C%13)C%14=C%11SC(/C=C%15C(C=CC=C%16)=C%16C(N=C%17C#N)=C/%15N=C%17C#N)=C%14)C%10=C9OCC(CCCC)CC)=C8S4
A_299,O=C(C1=C(C=C([H])C([H])=C1)C/2=C(C#N)\C#N)C2=C/C3=CC(C4(CC(CC)CCCC)CC(CC)CCCC)=C(S3)C(S5)=C4C=C5C(C6=NSN=C76)=CC=C7C8=CC9=C(C%10=C(C9(CC(CCC)CCCC)CC(CC)CCCC)C=C(/C=C%11C(C%12=C(C=C([H])C([H])=C%12)C\%11=C(C#N)\C#N)=O)S%10)S8
A_300,ClC(C(Cl)=C1)=CC2=C1C(/C(C2=O)=C/C(S3)=CC4=C3C(C(C5=CC=C(CCCCCC)C=C5)(C6=CC=C(CCCCCC)C=C6)C7=C8C=C9C(C(SC%10=C%11SC%12=C%10C(C%13=CC=C(CCCCCC)C=C%13)(C%14=CC=C(CCCCCC)C=C%14)C%15=C%12C=C%16C(C(SC%17=C%18SC(/C=C%19C(C(C=C(Cl)C(Cl)=C%20)=C%20C\%19=C(C#N)\C#N)=O)=C%17)=C%18C%16(C%21=CC=C(CCCCCC)C=C%21)C%22=CC=C(CCCCCC)C=C%22)=C%15)=C%11C9(C%23=CC=C(CCCCCC)C=C%23)C%24=CC=C(CCCCCC)C=C%24)=C7)=C8S4)=C(C#N)/C#N
A_301,O=C(/C(S/1)=C/C(C2=NSN=C32)=CC=C3C4=CC(SC5=C6C(C(C=C7)=CC=C7CCCCCC)(C(C=C8)=CC=C8CCCCCC)C(C5=C9)=CC%10=C9C(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(C=C%12)CCCCCC)C%13=C%10SC%14=C%13SC(C(C%15=NSN=C%16%15)=CC=C%16/C=C(C%17=O)\S/C(N%17CCCCCCCC)=C(C#N)/C#N)=C%14)=C6S4)N(CCCCCCCC)C1=C(C#N)\C#N
A_302,c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1cccc(c1)OCCCCCC)c1cc(ccc1)OCCCCCC)c1c(C3(c2cc(ccc2)OCCCCCC)c2cccc(c2)OCCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2
A_303,[Cl]C1=CC2=C(C(/C(C2=O)=C/C3=CC4=C(C5=C(C4(CCCCCC)CCCCCC)C=C(C6=CC7=C(C8=C(C7(CCCCCC)CCCCCC)C=C(/C=C9C(C(C=C(C([Cl])=C%10)[Cl])=C%10C\9=C(C#N)\C#N)=O)S8)S6)S5)S3)=C(C#N)\C#N)C=C1[Cl]
A_304,O=C(C(C=CC(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC(N4CC(CCCCCCCC)CCCCCC)=C(S3)C5=C4C6=C(OCCCCCC)C(S7)=C(C(OCCCCCC)=C6S5)C8=C7C(S9)=C(N8CC(CCCCCC)CCCCCCCC)C=C9/C=C(C%10=O)/C(C%11=C%10C=CC(F)=C%11)=C(C#N)/C#N
A_305,O=C(C(C=C(C(Cl)=C1)Cl)=C1C/2=C(C#N)\C#N)C2=C/C3=CC(C4(C5=CC=C(C=C5)CCCCCC)C(C=C6)=CC=C6CCCCCC)=C(C(C=C7C8(C(C=C9)=CC=C9CCCCCC)C(C=C%10)=CC=C%10CCCCCC)=C4C=C7C%11=C8C=C(/C=C%12C(C(C=C(C(Cl)=C%13)Cl)=C%13C\%12=C(C#N)\C#N)=O)S%11)S3
A_306,N#C/C(C#N)=C(C1=CC=CC=C1C2=O)\C2=C\C3=CC=C(C4=CC(OC5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C(C=C89)=C5C=C8C%10=C(C=C(C%11=CC=C(/C=C%12/C(C%13=CC=CC=C%13C%12=O)=C(C#N)\C#N)S%11)S%10)OC9(C%14=CC=C(C=C%14)CCCCCC)C%15=CC=C(CCCCCC)C=C%15)S3
A_307,O=C1C(/C(C2=CSC=C21)=C(C#N)\C#N)=C\C3=CC4=C(C(C=C5C(C6=CC=C(CCCCCC)C=C6)(C7=CC=C(CCCCCC)C=C7)C8=C(SC9=C8SC(/C=C%10C(C%11=CSC=C%11C\%10=C(C#N)/C#N)=O)=C9)C5=C%12)=C%12C4(C%13=CC=C(CCCCCC)C=C%13)C%14=CC=C(CCCCCC)C=C%14)S3
A_308,FC1=C(C2=CC=C(S2)/C=C3S/C(N(C/3=O)CCCCCCCC)=C(C#N)\C#N)C4=NSN=C4C(C5=CC(C6(C7=CC=C(C=C7)CCCCCC)C(C=C8)=CC=C8CCCCCC)=C(C9=C6C=C%10C(C(C(C=C%11)=CC=C%11CCCCCC)(C%12=C%10SC(C%13=CC(F)=C(C%14=NSN=C%13%14)C%15=CC=C(S%15)/C=C%16S/C(N(C/%16=O)CCCCCCCC)=C(C#N)/C#N)=C%12)C(C=C%17)=CC=C%17CCCCCC)=C9)S5)=C1
A_309,c1(c(cc2c(c1)C(=O)/C(=C\c1sc3c(c1)sc1c3C(c3c1cc1c(c3)c3c(C1(c1ccc(cc1)C)c1ccc(cc1)C)c1c(s3)cc(s1)c1sc(cc1)c1c(c(c(c3c1nsn3)c1ccc(s1)c1sc3c(c1)sc1c3C(c3c1cc1c(c3)c3c(C1(c1ccc(cc1)C)c1ccc(cc1)C)c1c(s3)cc(s1)/C=C/1\C(=O)c3c(C1=C(C#N)C#N)cc(c(c3)F)F)(c1ccc(cc1)C)c1ccc(cc1)C)C#N)C#N)(c1ccc(cc1)C)c1ccc(cc1)C)/C2=C(C#N)C#N)F)F
A_310,O=C1C2=C(C=C(F)C=C2)C(/C1=C/C(S3)=CC4=C3C(SC5=C6SC7=C5OC(C8=CC=C(CCCCCC)C=C8)(C9=CC=C(CCCCCC)C=C9)C%10=C7SC(/C=C%11/C(C(C=CC(F)=C%12)=C%12C%11=O)=C(C#N)\C#N)=C%10)=C6OC4(C%13=CC=C(CCCCCC)C=C%13)C%14=CC=C(CCCCCC)C=C%14)=C(C#N)/C#N
A_311,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C(S3)=CC=C3C4=CC5=C(C(C6(C7=CC=C(C=C7)CCCCCC)C(C=C8)=CC=C8CCCCCC)=C(C(C=C9C%10(C(C=C%11)=CC=C%11CCCCCC)C(C=C%12)=CC=C%12CCCCCC)=C6C=C9C%13=C%10C%14=C(C=C(S%14)C%15=CC=C(S%15)/C=C%16C(C%17=C(C=CC=C%17)C\%16=C(C#N)\C#N)=O)S%13)S5)S4
A_312,CCC(CC)(O1)C2=CC(C3=C(OC4(CC)CC)C=C(C5=C6C=C(C(OCCCCCCCC)=O)SC6=C(/C=C7/C(C(C=C(F)C=C8)=C8C7=O)=C(C#N)/C#N)S5)S3)=C4C=C2C(S9)=C1C=C9C(SC(/C=C%10C(C%11=C(C/%10=C(C#N)\C#N)C=C(F)C=C%11)=O)=C%12S%13)=C%12C=C%13C(OCCCCCCCC)=O
A_313,O=C(N(C(N(C/1=O)CC)=S)CC)C1=C\C(S2)=CC3=C2C4=C(S3)C(C=C5C(C6=CC=C(C=C6)CCCCCC)(C7=CC=C(C=C7)CCCCCC)C8=C(SC9=C8SC(/C=C%10C(N(C(N(C\%10=O)CC)=S)CC)=O)=C9)C5=C%11)=C%11C(C%12=CC=C(C=C%12)CCCCCC)4C(C=C%13)=CC=C%13CCCCCC
A_314,[F]C1=C(C(F)=C(C(C2=CC(C(CC(CCCC)CC)(CC(CCCC)CC)C3=C4SC(/C=C5C(C6=CC(F)=C(C=C6C\5=C(C#N)\C#N)F)=O)=C3)=C4S2)=C1F)[F])C7=CC8=C(C9=C(C8(CC(CCCC)CC)CC(CCCC)CC)C=C(/C=C%10C(C%11=CC(F)=C(C=C%11C\%10=C(C#N)/C#N)S)=O)S9)S7
A_315,c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)OCCCCCC)c1ccc(cc1)OCCCCCC)c1c(C3(c2ccc(cc2)OCCCCCC)c2ccc(cc2)OCCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2
A_316,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC(SC4=C5C(C6=CC(F)=C(CCCCCC)C=C6)(C7=CC(F)=C(CCCCCC)C=C7)C8=CC9=C(C=C84)C(C%10=CC(F)=C(CCCCCC)C=C%10)(C%11=CC(F)=C(CCCCCC)C=C%11)C%12=C9SC%13=C%12SC(/C=C%14C(C(C=CC=C%15)=C%15C\%14=C(C#N)\C#N)=O)=C%13)=C5S3
A_317,c1c2c(cc(c1F)F)C(=O)/C(=C\c1cc(c(s1)c1sc3c(c1)[Si@](c1c3sc(c1)c1c(cc(s1)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cc(c(c3)F)F)OC[C@H](CCCC)CC)(C[C@@H](CC)CCCC)C[C@H](CC)CCCC)OC[C@H](CCCC)CC)/C2=C(C#N)C#N
A_318,O=C(C1=CC=CC=C1C/2=C(C#N)/C#N)C2=C/C3=CC(SC4=C5C(CCCCCCCC)(CCCCCCCC)C6=C4C=C7C(C8=CC(C(C9=C%10SC%11=C9SC(/C=C%12C(C%13=C(C=CC=C%13)C\%12=C(C#N)/C#N)=O)=C%11)(CCCCCCCC)CCCCCCCC)=C%10C=C8C7(CCCCCCCC)CCCCCCCC)=C6)=C5S3
A_319,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC4=C(C5=C(S4)C(C6(C7=CC=C(CCCCCCCC)C=C7)C8=CC=C(CCCCCCCC)C=C8)=C(C9=CC%10=C(C%11=C(C%10(C%12=CC=C(C=C%12)CCCCCCCC)C%13=CC=C(C=C%13)CCCCCCCC)C(SC%14=C%15SC(/C=C%16C(C%17=CC=CC=C%17C\%16=C(C#N)\C#N)=O)=C%14)=C%15S%11)C=C96)S5)S3
A_320,c1ccc2c(c1)C(=O)/C(=C/c1cc3c(s1)c1c(s3)c3c([C@@]1(c1ccc(cc1)SC[C@@H](CC)CCCC)c1ccc(cc1)SC[C@@H](CC)CCCC)cc1c(c3)[C@](c3c1sc1c3sc(c1)/C=C\1/C(=O)c3c(C1=C(C#N)C#N)cccc3)(c1ccc(cc1)SC[C@@H](CC)CCCC)c1ccc(cc1)SC[C@@H](CC)CCCC)/C2=C(C#N)C#N
A_321,O=C(C(C=C(C=CC=C1)C1=C2)=C2C/3=C(C#N)\C#N)C3=C/C4=CC(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(C8=CC9=C(C%10=C(C9(C%11=CC=C(C=C%11)CCCCCC)C%12=CC=C(C=C%12)CCCCCC)C=C(/C=C%13C(C(C=C(C=CC=C%14)C%14=C%15)=C%15C\%13=C(C#N)\C#N)=O)S%10)C=C85)S4
A_322,O=C(C1=CC=CC=C1C/2=C(C#N)/C#N)C2=C/C3=CC(SC4=C5C(C(C=C6)=CC(F)=C6CCCCCC)(C(C=C7)=CC(F)=C7CCCCCC)C(C4=C8)=CC(C9=C%10C%11=C(C=C(S%11)/C=C%12C(C%13=CC=CC=C%13C\%12=C(C#N)/C#N)=O)S9)=C8C%10(C(C=C%14)=CC(F)=C%14CCCCCC)C%15=CC(F)=C(C=C%15)CCCCCC)=C5S3
A_323,O=C(C1=CC([H])=CC=C1C/2=C(C#N)/C#N)C2=C/C3=CC(CC(CCCCCCCC)(CCCCCCCC)C4=CC(C5=C(OC6(CCCCCCCC)CCCCCCCC)C=C(/C=C7C(C8=CC([H])=CC=C8C\7=C(C#N)/C#N)=O)S5)=C6C=C94)=C9S3
A_324,O=C(C1=C(C/2=C(C#N)/C#N)C=C(F)C(F)=C1)C2=C/C3=CC=C(C4=CC(C(C5=C6C=C7C(C(SC(C8=CC=C(/C=C9C(C(C=C(F)C(F)=C%10)=C%10C\9=C(C#N)\C#N)=O)S8)=C%11)=C%11C7(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)=C5)(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C6S4)S3
A_325,O=C(C1=CSC=C1C/2=C(C#N)\C#N)C2=C/C(S3)=CC=C3C(C=C4)=CC5=C4C(C=CC(C6=CC=C(S6)/C=C7C(C8=CSC=C8C\7=C(C#N)\C#N)=O)=C9)=C9C(CCCCCCCC)5CCCCCCCC
A_326,C=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C(SC3=C4SC5=C3N(CC(CCCC)CC)C6=C5C7=NSN=C7C8=C6N(CC(CC)CCCC)C9=C8SC%10=C9SC(/C=C%11/C(C(C=CC=C%12)=C%12C%11=O)=C(C#N)/C#N)=C%10CCCCCCCCCCC)=C4CCCCCCCCCCC
A_327,c1c(c2c(c(c1)c1sc(c(c1)C[C@@H](CCCCCC)CCCC)c1nc3c(s1)nc(s3)c1c(cc(s1)c1ccc(c3c1nsn3)C=C(C#N)C#N)C[C@@H](CCCC)CCCCCC)nsn2)C=C(C#N)C#N
A_328,O=C(/C(SC1=S)=C\C2=CC=C(C3=NSN=C23)C4=CC=C(S4)C5=CC=C6C(C(C7=CC=C(C=C7)CCCCCC)(C8=C6SC(C9=CC=C(C%10=NSN=C9%10)/C=C%11SC(N(C/%11=O)CC)=S)=C8)C%12=CC=C(C=C%12)CCCCCC)=C5)N1CC
A_329,O=C(C1=C(F)C=CC=C1C/2=C(C#N)\C#N)C2=C/C3=CC(SC4=C5C(C6=CC=C(C=C6)CCCCCC)(C7=CC(C8=C(C9(C%10=CC=C(C=C%10)CCCCCC)C%11=CC=C(C=C%11)CCCCCC)C%12=C(C=C(S%12)/C=C%13C(C(C(C\%13=C(C#N)\C#N)=CC=C%14)=C%14F)=O)S8)=C9C=C74)C(C=C%15)=CC=C%15CCCCCC)=C5S3
A_330,O=C(C1=C(C=C([H])C=C1)C/2=C(C#N)\C#N)C2=C/C3=CC4=C(C(C=C(C=C(C(C5=CC=C(C=C5)CCCCCC)(C6=C7SC(/C=C8C(C9=C(C=C([H])C=C9)C\8=C(C#N)\C#N)=O)=C6)C%10=CC=C(C=C%10)CCCCCC)C7=C%11)C%11=C%12)=C%12C4(C%13=CC=C(CCCCCC)C=C%13)C%14=CC=C(CCCCCC)C=C%14)C3
A_331,O=C(C1=C(C=C(OC)C=C1)C/2=C(C#N)\C#N)C2=C/C3=CC4=C(C(C=C(C=C(C(C5=CC=C(C=C5)CCCCCC)(C6=C7SC(/C=C8C(C9=C(C=C(OC)C=C9)C\8=C(C#N)\C#N)=O)=C6)C%10=CC=C(C=C%10)CCCCCC)C7=C%11)C%11=C%12)=C%12C4(C%13=CC=C(CCCCCC)C=C%13)C%14=CC=C(CCCCCC)C=C%14)C3
A_332,c1cccc2c1C(=C(C#N)C#N)/C(=C/c1sc(c(c1)C[C@@H](CC)CCCC)c1cc3c([se]1)c1c(C3(c3ccc(cc3)CCCCCC)c3ccc(cc3)CCCCCC)cc3c(c1)C(c1c3[se]c(c1)c1c(cc(s1)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cccc3)C[C@H](CCCC)CC)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C2=O
A_333,CCC(CC)(O1)C2=CC(C3=C(OC4(CC)CC)C=C(C5=C6C=C(C(OCCCCCCCC)=O)SC6=C(/C=C7/C(C(C=CC=C8)=C8C7=O)=C(C#N)/C#N)S5)S3)=C4C=C2C(S9)=C1C=C9C(SC(/C=C%10C(C%11=C(C/%10=C(C#N)\C#N)C=CC=C%11)=O)=C%12S%13)=C%12C=C%13C(OCCCCCCCC)=O
A_334,O=C(C1=CC=CC=C1C/2=C(C#N)/C#N)C2=C/C3=CSC4=C3SC5=C4C(C6=CC7=C(C(C8=CC=CC(CCCCCCC)=C8)(C9=CC(CCCCCCC)=CC=C9)C%10=C7SC%11=C%10SC=C%11/C=C%12C(C%13=CC=CC=C%13C\%12=C(C#N)/C#N)=O)C=C65)(C%14=CC(CCCCCCC)=CC=C%14)C%15=CC=CC(CCCCCCC)=C%15
A_335,O=C(C1=CSC=C1C/2=C(C#N)\C#N)C2=C/C3=CC(SC4=C5C(C6=CC=C(C=C6)CCCCCC)(C(C=C7)=CC=C7CCCCCC)C8=CC(C9=C(C%10(C%11=CC=C(C=C%11)CCCCCC)C%12=CC=C(C=C%12)CCCCCC)C%13=C(SC(/C=C%14C(C%15=CSC=C%15C\%14=C(C#N)\C#N)=O)=C%13)S9)=C%10C=C48)=C5S3
A_336,FC(C(F)=C1)=CC(C/2=C(C#N)/C#N)=C1C(C2=C/C3=CC4=C(S3)C(C(C5=CC=C(C=C5)CCCCCC)(C6=CC=C(C=C6)CCCCCC)C7=C8C=C9C%10=C%11C(C=C%12C%13=C(C(C%14=CC=C(C=C%14)CCCCCC)(C%15=CC=C(C=C%15)CCCCCC)C%12=C%11C=C9)C(SC(/C=C%16C(C%17=C(C\%16=C(C#N)\C#N)C=C(C(F)=C%17)F)=O)=C%18)=C%18S%13)=CC=C7%10)=C8S4)=O
A_337,O=C1C2=C(C=CC=C2)C(/C1=C/C(S3)=CC4=C3C(SC5=C6SC7=C5OC(C8=CC=C(CCCCCC)C=C8)(C9=CC=C(CCCCCC)C=C9)C%10=C7SC(/C=C%11/C(C(C=CC=C%12)=C%12C%11=O)=C(C#N)\C#N)=C%10)=C6OC4(C%13=CC=C(CCCCCC)C=C%13)C%14=CC=C(CCCCCC)C=C%14)=C(C#N)/C#N
A_338,O=C(C1=CC(F)=C(C=C1C/2=C(C#N)\C#N)S)C2=C/C3=CC(C4(CC(CCCC)CC)CC(CCCC)CC)=C(S3)C(S5)=C4C=C5C(C(F)=C(C(C6=CC(C(CC(CCCC)CC)(CC(CCCC)CC)C7=C8SC(/C=C9C(C%10=CC(F)=C(C=C%10C\9=C(C#N)\C#N)F)=O)=C7)=C8S6)=C%11F)O[Mg])=C%11O[Mg]
A_339,O=C(C1=C(C=C(F)C=C1)C/2=C(C#N)\C#N)C2=C/C3=CC(C4(C5=CC=C(C=C5)CCCCCC)C(C=C6)=CC=C6CCCCCC)=C(C(C=C7C8(C9=CC=C(CCCCCC)C=C9)C%10=CC=C(CCCCCC)C=C%10)=C4C=C7C%11=C8C=C(/C=C%12C(C%13=C(C=CC(F)=C%13)C\%12=C(C#N)\C#N)=O)S%11)S3
A_340,FC(C=C1C2=CC(C3(CC(CCCC)CC)CC(CCCC)CC)=C(S2)C(S4)=C3C=C4/C=C(C(C5=C6C=C(F)C(OC)=C5)=O)/C6=C(C#N)/C#N)=C(C=C1F)C7=CC8=C(C9=C(C8(CC(CCCC)CC)CC(CCCC)CC)C=C(/C=C%10C(C(C=C(OC)C(F)=C%11)=C%11C\%10=C(C#N)\C#N)=O)S9)S7
A_341,[F]C1=CC2=C(C(/C(C2)=C/C3=CC4=C(S3)C(C(C5=CC=C(CCCCCC)C=C5)(OC6=CC7=C(OC(C8=CC=C(CCCCCC)C=C8)(C9=C7SC%10=C9SC(/C=C%11C(C%12=CC([F])=C(C=C%12C\%11=C(C#N)\C#N)[F])=O)=C%10)C%13=CC=C(CCCCCC)C=C%13)C=C6%14)C%15=CC=C(CCCCCC)C=C%15)=C%14S4)=C(C#N)\C#N)C=C1[F]
A_342,O=C(C1=C(C=C(C)C=C1)C/2=C(C#N)\C#N)C2=C/C3=CC4=C(C(C=C(C=C(C(C5=CC=C(C=C5)CCCCCC)(C6=C7SC(/C=C8C(C9=C(C=C(C)C=C9)C\8=C(C#N)\C#N)=O)=C6)C%10=CC=C(C=C%10)CCCCCC)C7=C%11)C%11=C%12)=C%12C4(C%13=CC=C(CCCCCC)C=C%13)C%14=CC=C(CCCCCC)C=C%14)C3
A_343,c1c(cc2c(c1)C(c1c2c2c(c3c1c1c(C3(CCCC)CCCC)ccc(c1)c1ccc(c3c1nsn3)/C=c/1\sc(=C(C#N)C#N)n(c1=O)CC)c1c(C2(CCCC)CCCC)ccc(c1)c1ccc(c2c1nsn2)/C=c/1\sc(=C(C#N)C#N)n(c1=O)CC)(CCCC)CCCC)c1ccc(c2c1nsn2)/C=c/1\sc(=C(C#N)C#N)n(c1=O)CC
A_344,O=C(/C(S/1)=C/C(C2=NSN=C32)=CC=C3C4=CC(SC5=C6C(C(C=C7)=CC=C7CCCCCC)(C(C=C8)=CC=C8CCCCCC)C(C5=C9)=CC%10=C9C(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(C=C%12)CCCCCC)C%13=C%10SC%14=C%13SC(C(C%15=NSN=C%16%15)=CC=C%16/C=C(C%17=O)\S/C(N%17CCCCCC)=C(C#N)/C#N)=C%14)=C6S4)N(CCCCCC)C1=C(C#N)\C#N
A_345,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C(S3)=CC4=C3C(SC5=C6SC7=C5OC(C8=CC=C(CCCCCC)C=C8)(C9=CC=C(CCCCCC)C=C9)C%10=C7SC(/C=C%11/C(C(C=C(F)C(F)=C%12)=C%12C%11=O)=C(C#N)\C#N)=C%10)=C6OC4(C%13=CC=C(CCCCCC)C=C%13)C%14=CC=C(CCCCCC)C=C%14)=C(C#N)/C#N
A_346,S=C(N(C/1=O)CC)SC1=C/C(S2)=CC=C2C(C3=NSN=C3C(C4=CC=C(S4)/C=C5SC(N(C\5=O)CC)=S)=C6OCCCCCC)=C6OCCCCCC
